,prdlstReportNo,disliked
3453,2002046712744,2
3454,19940262001108,2
3455,19880589063112,2
3456,2001054954138,2
3457,2000044104379,2
3458,197604870053,2
3459,199503380156449,2
3460,1998044800419,2
3461,2003026204726,2
3462,19850499011132,2
3463,19840448002184,2
3464,19900275002470,2
3465,1986030901840,2
3466,20050358194270,2
3467,1996026200467,2
3468,20170080929184,2
3469,19940449005222,2
3470,2014033246815,2
3471,2004026203251,2
3472,2003018900232,2
3473,20100262092103,2
3474,1997015700151,2
3475,1993044304675,2
3476,19900360106252,2
3477,19920355108521,2
3478,200501570208,2
3479,20020415029326,2
3480,20000498027331,2
3481,20060242376123,2
3482,19870275001468,2
3483,19760487005153,2
3484,19880442004614,2
3485,20100262066219,2
3486,2014061602214,2
3487,201401471408,2
3488,2009015226927,2
3489,2004018900776,2
3490,2003053200991,2
3491,19970262007131,2
3492,19880383127857,2
3493,19880445009844,2
3494,20100461303297,2
3495,198803831271776,2
3496,20150445222235,2
3497,1985044900166,2
3498,200202620279,2
3499,20010538182279,2
3500,20030262047275,2
3501,2014061602213,2
3502,198804490041059,2
3503,19960080359666,2
3504,20030372137270,2
3505,20010445055243,2
3506,201504780283,2
3507,19880445009595,2
3508,19550509001186,2
3509,19880442004667,2
3510,1982014402673,2
3511,1995012500437,2
3512,200504150201967,2
3513,19890474008170,2
3514,2006044801438,2
3515,1988031100270,2
3516,200604050144,2
3517,20140512224483,2
3518,199503380156957,2
3519,2003039415945,2
3520,2008040501566,2
3521,19960242067274,2
3522,19690364004937,2
3523,20060392118150,2
3524,19860560029134,2
3525,1997044104330,2
3526,200404490102039,2
3527,19860309018486,2
3528,1996030902134,2
3529,199204611314,2
3530,20070443110166,2
3531,2008061405061,2
3532,19910386025422,2
3533,197202880022881,2
3534,2004035558082,2
3535,20050405010140,2
3536,19860309018734,2
3537,19910386025450,2
3538,197102750033912,2
3539,19870364014276,2
3540,19630144002188,2
3541,2013047600491,2
3542,199503380157205,2
3543,197102750033910,2
3544,19910144038597,2
3545,2008061405012,2
3546,200204610733816,2
3547,1993013013972,2
3548,1985044900162,2
3549,19800347002436,2
3550,19760487005118,2
3551,2003022135113,2
3552,199503380155631,2
3553,2009035511055,2
3554,2006024237646,2
3555,19860309018485,2
3556,19970443119269,2
3557,20050358194172,2
3558,2007040501462,2
3559,19870415003267,2
3560,2005040500380,2
3561,19830358021320,2
3562,2008024225012,2
3563,20060242376120,2
3564,199503380153712,2
3565,20050358194141,2
3566,20080614050243,2
3567,19920355108356,2
3568,2013040504595,2
3569,19760487005112,2
3570,20010445055338,2
3571,2001036001740,2
3572,19830358021378,2
3573,19960230001235,2
3574,20030262047149,2
3575,200902620013,2
3576,20010445055289,2
3577,200904920302,2
3578,20050415028113,2
3579,200204610736261,2
3580,19800493005116,2
3581,19780614009446,2
3582,19980308080222,2
3583,1972016800153,2
3584,2006060794621,2
3585,2001035830957,2
3586,19930618060776,2
3587,1993044304666,2
3588,2007014900257,2
3589,20030221351151,2
3590,20130445116169,2
3591,20100380269338,2
3592,19860309018183,2
3593,1975020800329,2
3594,19880311002139,2
3595,19870415003307,2
3596,19930606076313,2
3597,199503380157351,2
3598,19920461131167,2
3599,19960080359571,2
3600,2012051205515,2
3601,20010445055384,2
3602,2003036429882,2
3603,19930607450198,2
3604,19830358021362,2
3605,2011022182818,2
3606,20070358265296,2
3607,20100364071106,2
3608,19910144038533,2
3609,19900275002467,2
3610,2011044801024,2
3611,201603683642,2
3612,19910445077461,2
3613,19800375002209,2
3614,1985049901111,2
3615,196903640041137,2
3616,199306074502,2
3617,2002046712713,2
3618,2005020817418,2
3619,19910492029773,2
3620,2008057106264,2
3621,2007035526445,2
3622,2014061602230,2
3623,19810308046143,2
3624,20020614179868,2
3625,19850499011237,2
3626,2016036836427,2
3627,199503380156811,2
3628,2015044303819,2
3629,2001054954199,2
3630,19860309018416,2
3631,2006060794648,2
3632,20010445055359,2
3633,19980262029215,2
3634,20000498027325,2
3635,19960230001130,2
3636,19960242067293,2
3637,20060405019203,2
3638,1994014415242,2
3639,2007044801155,2
3640,19960375066268,2
3641,20040358062162,2
3642,20000441043140,2
3643,1992030803862,2
3644,19980448005116,2
3645,197102750034232,2
3646,201700809291,2
3647,20100372386256,2
3648,1992048412842,2
3649,1994014415232,2
3650,20070358224614,2
3651,20030445056605,2
3652,20050405003160,2
3653,19820481021219,2
3654,19950611073108,2
3655,19830415001143,2
3656,199104450774281,2
3657,19920355108360,2
3658,19950449002191,2
3659,19880442004689,2
3660,19760342001179,2
3661,19840415001151,2
3662,19760487005127,2
3663,20010445055175,2
3664,19860309018708,2
3665,19930443028712,2
3666,19850157002152,2
3667,200203364251319,2
3668,20010445055397,2
3669,19900262001236,2
3670,20080517001245,2
3671,199503380156473,2
3672,19910227021629,2
3673,19900275002406,2
3674,19860360007203,2
3675,19880445009239,2
3676,19870275001400,2
3677,2012051205561,2
3678,19880442004484,2
3679,1988044500944,2
3680,19960230001304,2
3681,200806145846,2
3682,2016036417035,2
3683,19980448010261,2
3684,2011040502116,2
3685,1963014400284,2
3686,19800532002165,2
3687,19710372001220,2
3688,19870275001253,2
3689,20040262036226,2
3690,199503380155642,2
3691,1986035805935,2
3692,2015044800247,2
3693,200504150201091,2
3694,19930242053272,2
3695,2010046711779,2
3696,1993044304674,2
3697,197202880022968,2
3698,199503380155062,2
3699,20040355580125,2
3700,2002046408860,2
3701,19630144002147,2
3702,20020336425273,2
3703,20080275077204,2
3704,19930355028121,2
3705,2016036417021,2
3706,20030532009144,2
3707,20060189018203,2
3708,199104450775549,2
3709,19870275001419,2
3710,19870275001265,2
3711,2011044405080,2
3712,1994053200175,2
3713,19720125001142,2
3714,2006036813549,2
3715,201700809295,2
3716,19950449002284,2
3717,2004026203618,2
3718,20060445219598,2
3719,19940532001184,2
3720,19880449004573,2
3721,20060445219712,2
3722,1991044302954,2
3723,20100467117144,2
3724,19870275001383,2
3725,20100262066152,2
3726,2015047603438,2
3727,2016036417043,2
3728,2010036407112,2
3729,19880445009928,2
3730,19830308010144,2
3731,2011044800860,2
3732,2003053200940,2
3733,2005040500370,2
3734,2006040501417,2
3735,2002044801641,2
3736,20050405003185,2
3737,19910144038531,2
3738,2011044405029,2
3739,197202880023104,2
3740,20140188028117,2
3741,19890355012165,2
3742,199503380156815,2
3743,19880311002354,2
3744,19930607450158,2
3745,19980262020311,2
3746,1991045804772,2
3747,198803831271284,2
3748,20090275055168,2
3749,199301880911798,2
3750,197202880022779,2
3751,19960262002407,2
3752,2010026209289,2
3753,1984041500199,2
3754,19900275002471,2
3755,19950449002293,2
3756,2007046401522,2
3757,197202880022930,2
3758,20130445227104,2
3759,20060368135167,2
3760,20080445208260,2
3761,19830308010226,2
3762,2010046607081,2
3763,19920487292127,2
3764,1991045804781,2
3765,19880445009428,2
3766,19950449002302,2
3767,1985044900113,2
3768,2008012500245,2
3769,20170080929128,2
3770,19950492079123,2
3771,19780614009419,2
3772,1985044900167,2
3773,20050614233148,2
3774,19880311002416,2
3775,20100372386324,2
3776,19820481021168,2
3777,19860309018385,2
3778,20100262046143,2
3779,20080473043151,2
3780,19960242067281,2
3781,19960242067317,2
3782,1986056002979,2
3783,20080338223257,2
3784,19820481021262,2
3785,1991046110194,2
3786,19870364014333,2
3787,199503380157376,2
3788,19980448010109,2
3789,197202880021361,2
3790,200204610736464,2
3791,20020415029784,2
3792,20010445055246,2
3793,1972012500143,2
3794,19950383326115,2
3795,19850311001903,2
3796,199304430466,2
3797,19930607450275,2
3798,19900275002387,2
3799,1986030901872,2
3800,19990386335173,2
3801,20000498027167,2
3802,19830360016136,2
3803,20110360063150,2
3804,200805710624,2
3805,1999054116067,2
3806,19920355108481,2
3807,198803831271088,2
3808,198605120226,2
3809,20070156181730,2
3810,2008024225011,2
3811,19840221008172,2
3812,20050568034105,2
3813,199503380156656,2
3814,201303580343,2
3815,19850157002161,2
3816,19860560029141,2
3817,19930443028355,2
3818,20050405003105,2
3819,20120262073118,2
3820,201104760162,2
3821,20010415034561,2
3822,20130502003153,2
3823,1994037708477,2
3824,20060368135326,2
3825,19750202004185,2
3826,1983046403361,2
3827,2007014900250,2
3828,199104450775547,2
3829,2017008092936,2
3830,2013001508595,2
3831,200004430422720,2
3832,20080435168394,2
3833,19880442004670,2
3834,198803831271240,2
3835,19900262001264,2
3836,20050262003129,2
3837,19850499011191,2
3838,19800347002268,2
3839,2007046403491,2
3840,1988027500110,2
3841,19850311001572,2
3842,1990035511699,2
3843,2010021109611,2
3844,19840221008174,2
3845,1986033205137,2
3846,2009026204584,2
3847,19810308046142,2
3848,2007047005097,2
3849,19880445009824,2
3850,19930443028525,2
3851,20150445222115,2
3852,19910461077149,2
3853,200204610733874,2
3854,20000498027262,2
3855,19880449001173,2
3856,19910443029987,2
3857,199503380156781,2
3858,19780368002201,2
3859,19980308080174,2
3860,200504150201391,2
3861,2005040501297,2
3862,1972016800161,2
3863,19960375066266,2
3864,1997051507134,2
3865,1982014402646,2
3866,1988031100282,2
3867,199104430101410,2
3868,1972027500482,2
3869,19960080359718,2
3870,1971048700257,2
3871,200804050157,2
3872,2011036006326,2
3873,199404150207,2
3874,200506180378,2
3875,198704610684,2
3876,20100372386168,2
3877,198803831271247,2
3878,19870364014295,2
3879,20080435169119,2
3880,2006044801457,2
3881,2006039211868,2
3882,19800375002214,2
3883,2006044801453,2
3884,20030368010181,2
3885,197202880023125,2
3886,19820481021135,2
3887,19930607450196,2
3888,19910443029667,2
3889,201103600056,2
3890,20030372137312,2
3891,19960262001499,2
3892,19980262034112,2
3893,19960080359699,2
3894,20010445055195,2
3895,19880383127624,2
3896,19840415001110,2
3897,20130476004129,2
3898,19980476015247,2
3899,1995038332689,2
3900,2011031133613,2
3901,200604050148,2
3902,199503380156879,2
3903,19880445009880,2
3904,1986051202210,2
3905,19950449002220,2
3906,20120512055157,2
3907,2011026204715,2
3908,19850499011205,2
3909,19900275002463,2
3910,2007026207315,2
3911,1997039503243,2
3912,19860309018419,2
3913,19930607450100,2
3914,2011026204237,2
3915,19720154001433,2
3916,2011022182829,2
3917,19910461077217,2
3918,20050415020814,2
3919,19920372050404,2
3920,200806160293,2
3921,20060445219305,2
3922,1989018900126,2
3923,200204610736411,2
3924,2011044405012,2
3925,197102750034013,2
3926,2013026219331,2
3927,20140379022145,2
3928,19850433015503,2
3929,1999037520070,2
3930,19820481021260,2
3931,19980262020170,2
3932,2009040500989,2
3933,2014012825576,2
3934,20000498027196,2
3935,200304432172246,2
3936,20060607946187,2
3937,20020492106425,2
3938,2008038036167,2
3939,20050415020811,2
3940,19960242067279,2
3941,1995044900270,2
3942,200304432171652,2
3943,19860512022170,2
3944,19850433015240,2
3945,1994037708463,2
3946,2013040504516,2
3947,2008057106215,2
3948,2005040500316,2
3949,19980262020342,2
3950,201300160841,2
3951,2011044902339,2
3952,19960242067260,2
3953,20130445116237,2
3954,2011040502117,2
3955,20040355580120,2
3956,2016036417018,2
3957,19830358021191,2
3958,20060242376115,2
3959,20010445055345,2
3960,197102750033906,2
3961,20010538182109,2
3962,19790257016172,2
3963,20010445055354,2
3964,19870358015290,2
3965,2014015700995,2
3966,20000498027320,2
3967,2009047600320,2
3968,19980189001207,2
3969,197102750033754,2
3970,2010046711777,2
3971,2016036417013,2
3972,2007026205428,2
3973,20020415029814,2
3974,198803831271169,2
3975,19880449001108,2
3976,20000498027172,2
3977,2016044329513,2
3978,1998047601565,2
3979,19940461151139,2
3980,19980448010337,2
3981,20170080929181,2
3982,19980476015227,2
3983,1996061431545,2
3984,1972012500127,2
3985,19870358015286,2
3986,19860309018847,2
3987,2004044901087,2
3988,1996044515573,2
3989,19860309018184,2
3990,2010037238638,2
3991,19960242067321,2
3992,1996008035931,2
3993,20170080929183,2
3994,1972015400161,2
3995,1990041501376,2
3996,19860309018373,2
3997,20110360063162,2
3998,19960080359350,2
3999,199503380155926,2
4000,19830358021113,2
4001,19960262002360,2
4002,20010445055261,2
4003,19950492079248,2
4004,20150445222226,2
4005,2009039810056,2
4006,20040532001143,2
4007,199503380157244,2
4008,19960607392170,2
4009,1994057201227,2
4010,2011031133617,2
4011,2011050200528,2
4012,20130405045140,2
4013,1990026200169,2
4014,19910144038554,2
4015,2003014437611,2
4016,200204610736550,2
4017,2012051205559,2
4018,20020492106300,2
4019,1989044900278,2
4020,2007044801116,2
4021,1995012500426,2
4022,20030532009145,2
4023,199104430101106,2
4024,2012018902411,2
4025,19870275001368,2
4026,20030614307102,2
4027,1988044900111,2
4028,19980448010338,2
4029,19840415001262,2
4030,2011044405032,2
4031,19930607450291,2
4032,201204870219,2
4033,1988044900154,2
4034,20030532009140,2
4035,2014038329950,2
4036,2009026200126,2
4037,20000498027236,2
4038,200702620734,2
4039,19960375066121,2
4040,200604990283,2
4041,201406160227,2
4042,2010033305537,2
4043,1992030803839,2
4044,19930607450185,2
4045,2003026203578,2
4046,19880383127866,2
4047,2005047600273,2
4048,19960144406275,2
4049,1992030803856,2
4050,20020336425810,2
4051,201104490235,2
4052,19800347002375,2
4053,199306074507,2
4054,20010445055387,2
4055,1991045804743,2
4056,200604480144,2
4057,201303622154,2
4058,19870275001362,2
4059,1986035805950,2
4060,20060372438333,2
4061,19920355108314,2
4062,1991045804758,2
4063,1994060734078,2
4064,2001044800619,2
4065,1991045804780,2
4066,2009049218520,2
4067,20080614050247,2
4068,1999056303351,2
4069,19930607450191,2
4070,20020257167716,2
4071,20060242376127,2
4072,200504150201553,2
4073,19920372050374,2
4074,198503110011204,2
4075,19960262002344,2
4076,19920461131146,2
4077,20010549541132,2
4078,20000484353415,2
4079,19970443119297,2
4080,19830360016137,2
4081,19870275001394,2
4082,200404490103199,2
4083,20050614233449,2
4084,200504150201417,2
4085,19990364158404,2
4086,1986036000721,2
4087,1998030808011,2
4088,20080448008129,2
4089,197202880022931,2
4090,19960230001238,2
4091,19820481021222,2
4092,19810227007173,2
4093,2004035558047,2
4094,197102750033933,2
4095,19960242067298,2
4096,19900262001279,2
4097,20020368316166,2
4098,1998057500181,2
4099,2016036417016,2
4100,2010027517747,2
4101,2005040500382,2
4102,19940449005239,2
4103,19830358021407,2
4104,20030445056687,2
4105,200104480069,2
4106,2011022182844,2
4107,19830308010221,2
4108,19910449004255,2
4109,1985044900118,2
4110,19990386335238,2
4111,200204610735228,2
4112,2007014900256,2
4113,20120512055117,2
4114,2009047601137,2
4115,19830415001144,2
4116,199503380157085,2
4117,19960080359299,2
4118,19780368002422,2
4119,20080448008120,2
4120,19830308010211,2
4121,20020461222301,2
4122,19760487005149,2
4123,19920484128173,2
4124,19980448010157,2
4125,19720125001161,2
4126,19830262001353,2
4127,1992015423635,2
4128,20060378122139,2
4129,200404490102869,2
4130,198803831271062,2
4131,2011056803839,2
4132,19920372050426,2
4133,2009040501038,2
4134,20050415020320,2
4135,19720125001119,2
4136,19710372001218,2
4137,198803110021,2
4138,19790257001251,2
4139,20150445222394,2
4140,19920355108326,2
4141,201804150725,2
4142,20000149041248,2
4143,2002046712764,2
4144,1982053801824,2
4145,19550509001296,2
4146,2002025728469,2
4147,20170080929189,2
4148,19870275001252,2
4149,1984053200150,2
4150,19930262005204,2
4151,200204610736549,2
4152,20020614179533,2
4153,2006024237615,2
4154,19920461131162,2
4155,2004049023126,2
4156,20060445219506,2
4157,2012040500725,2
4158,19840415001219,2
4159,197202880023118,2
4160,19630144002144,2
4161,20010445055239,2
4162,2002044801696,2
4163,19830464033220,2
4164,2014035587977,2
4165,20030493175127,2
4166,19960399065306,2
4167,19810308046122,2
4168,19860443015232,2
4169,19930607450101,2
4170,20030262047292,2
4171,20070405014168,2
4172,20010415034571,2
4173,1992038012863,2
4174,19910443029988,2
4175,19630144002113,2
4176,19960080359413,2
4177,19720144001153,2
4178,20040532001144,2
4179,20010445055285,2
4180,1987053200112,2
4181,1991050103935,2
4182,19840415001366,2
4183,2014012825584,2
4184,201603680335,2
4185,2010044502752,2
4186,19880311002428,2
4187,19800347002325,2
4188,19930130139196,2
4189,20070443110108,2
4190,19910492029747,2
4191,19910492029755,2
4192,199301880911675,2
4193,19860309018843,2
4194,2013044901340,2
4195,2011022182848,2
4196,2003026204743,2
4197,19800347002308,2
4198,19980189001303,2
4199,2011026203252,2
4200,19990144396213,2
4201,19800347002106,2
4202,19960080359582,2
4203,20150445222514,2
4204,19960144406133,2
4205,19830358021414,2
4206,20090311271241,2
4207,1993061806055,2
4208,2001054954126,2
4209,199503380157461,2
4210,2014043336353,2
4211,19990386335210,2
4212,200204610732992,2
4213,19960080359709,2
4214,20130347092159,2
4215,19840415001253,2
4216,2014050661322,2
4217,1982014402691,2
4218,20120512055148,2
4219,2001054954192,2
4220,200806160292,2
4221,19960262002302,2
4222,1991046107741,2
4223,201504932088,2
4224,2008012500250,2
4225,201700809292,2
4226,19880311002399,2
4227,2006044801410,2
4228,20100372386190,2
4229,20120512055135,2
4230,20140188028114,2
4231,20130405045100,2
4232,2000036037288,2
4233,2016036417033,2
4234,20000484353297,2
4235,20050262003101,2
4236,19950449002189,2
4237,19980476001227,2
4238,19930355028127,2
4239,19910443029600,2
4240,1989026200242,2
4241,1985044900155,2
4242,19760487005128,2
4243,198804490041655,2
4244,20010549541108,2
4245,1996060739234,2
4246,19860309018374,2
4247,19850499011206,2
4248,19840221008173,2
4249,19840415001358,2
4250,19800347002323,2
4251,20050358194145,2
4252,1994037708450,2
4253,1999056303320,2
4254,2004026203250,2
4255,19910443029895,2
4256,20060392118147,2
4257,2013047312950,2
4258,20090275055217,2
4259,19910461077167,2
4260,1989044900230,2
4261,20060607946125,2
4262,1963014400243,2
4263,2003044504537,2
4264,2016040503012,2
4265,19880445009841,2
4266,2011026204772,2
4267,19910443029754,2
4268,19760342001371,2
4269,20050614233301,2
4270,2012060718820,2
4271,2006029460446,2
4272,19920355108445,2
4273,19820481021137,2
4274,19960144406214,2
4275,19900275002448,2
4276,19820481021263,2
4277,19880449004255,2
4278,2016036417026,2
4279,200304432172155,2
4280,19880311002112,2
4281,199104450775831,2
4282,19930443028510,2
4283,20090360062118,2
4284,20020623009646,2
4285,2014044803589,2
4286,19760487005124,2
4287,2011014437090,2
4288,20100372386181,2
4289,19980476015280,2
4290,19820481021232,2
4291,20140128255116,2
4292,200104450559,2
4293,20020512164238,2
4294,19830614003109,2
4295,199304430281106,2
4296,200302620472,2
4297,20170080929133,2
4298,2012051205593,2
4299,20150445222187,2
4300,20040262044160,2
4301,2005060815480,2
4302,201305010683,2
4303,20040472026127,2
4304,1983019002099,2
4305,19930607450299,2
4306,19630144002145,2
4307,2006024237660,2
4308,20010538182177,2
4309,1993013013926,2
4310,19850433015963,2
4311,1989044900231,2
4312,19880445009103,2
4313,19760487005200,2
4314,19800347002105,2
4315,20020492106389,2
4316,19860512022180,2
4317,199503380156683,2
4318,2010018901754,2
4319,19690086003338,2
4320,1994037708460,2
4321,19820481021211,2
4322,2011026204765,2
4323,19930607450108,2
4324,19910144038258,2
4325,19830308010215,2
4326,2003026204754,2
4327,19940449005248,2
4328,2010026206625,2
4329,19930607450286,2
4330,20030532009205,2
4331,199503380156830,2
4332,20030443217635,2
4333,19920444004187,2
4334,199304430461,2
4335,20040449010301,2
4336,19830464033410,2
4337,19820481021194,2
4338,199805750013,2
4339,19950449002296,2
4340,199301880911638,2
4341,20090262045138,2
4342,20010538182293,2
4343,20010445055373,2
4344,2002046408863,2
4345,1971048700213,2
4346,200604560524,2
4347,200105495419,2
4348,19930355028146,2
4349,20030189006356,2
4350,19920372190287,2
4351,2002046712724,2
4352,2016036417023,2
4353,200204671278,2
4354,19690364004884,2
4355,19840415001344,2
4356,19910227021760,2
4357,1994037708423,2
4358,20070156181324,2
4359,19910492029749,2
4360,1984053200151,2
4361,2006036463433,2
4362,2014033246821,2
4363,1997026200787,2
4364,19830262001136,2
4365,2003040500434,2
4366,2013018901120,2
4367,197502080032,2
4368,19980308080214,2
4369,19910461077178,2
4370,20000441043143,2
4371,20110144370100,2
4372,19970262007148,2
4373,19930607450213,2
4374,2006044521911,2
4375,19940532001142,2
4376,2009047601180,2
4377,19960242067250,2
4378,2010026205727,2
4379,19760342001178,2
4380,20010445055174,2
4381,20070358224539,2
4382,19900262001341,2
4383,19930607450296,2
4384,201300201642,2
4385,201005120214,2
4386,19880311002411,2
4387,1988044900161,2
4388,19850499011231,2
4389,200802422508,2
4390,20010445055201,2
4391,201303580342,2
4392,20120512055150,2
4393,2005040500377,2
4394,19920355108419,2
4395,2000044104352,2
4396,19930262005100,2
4397,20030368010201,2
4398,19910443029621,2
4399,19910461077177,2
4400,2002046712742,2
4401,2013018901115,2
4402,19830358021245,2
4403,200504150201009,2
4404,19960080359236,2
4405,19880445009587,2
4406,19830262001199,2
4407,2014038329960,2
4408,1994060734054,2
4409,2011026204734,2
4410,20150445222384,2
4411,200704332477,2
4412,2008038023956,2
4413,2006037812298,2
4414,19880445009426,2
4415,2015050201338,2
4416,2014012825575,2
4417,2014037038921,2
4418,199503380154013,2
4419,19880311002299,2
4420,201301744516,2
4421,200203364251289,2
4422,2010049904748,2
4423,2004035558091,2
4424,20070156181586,2
4425,20060242376118,2
4426,2015018840426,2
4427,19920444004210,2
4428,20060445219226,2
4429,1990045604560,2
4430,1981041500157,2
4431,198803831271770,2
4432,197202880022265,2
4433,19940449005256,2
4434,19950492079321,2
4435,19830358021431,2
4436,19950492079234,2
4437,2003039415975,2
4438,1971048700268,2
4439,19830262001368,2
4440,19970443119306,2
4441,199104450771952,2
4442,2013027516515,2
4443,198504330151148,2
4444,200204610736403,2
4445,20060347041227,2
4446,201302620321,2
4447,20140512224481,2
4448,199104430241594,2
4449,20050358194139,2
4450,2005035819456,2
4451,200004430421772,2
4452,19920355108175,2
4453,19930619065106,2
4454,19830358021216,2
4455,19850433015878,2
4456,20010415034526,2
4457,2013033328852,2
4458,197502080035,2
4459,198603600073,2
4460,2003037213737,2
4461,20080493074248,2
4462,2011044405050,2
4463,2006044801466,2
4464,20010445055295,2
4465,2011026203253,2
4466,1993044304680,2
4467,199503380157455,2
4468,2000044104377,2
4469,1994037708486,2
4470,2007026205411,2
4471,2003049317542,2
4472,19880442004393,2
4473,199301880911636,2
4474,1971048700240,2
4475,20010538182300,2
4476,199503380157378,2
4477,19960242067207,2
4478,19930443028436,2
4479,20010445055215,2
4480,19960242067292,2
4481,19980308080200,2
4482,19900262001383,2
4483,200804351692,2
4484,2013027516519,2
4485,2011014437084,2
4486,19910461077220,2
4487,201506146451,2
4488,199503380157123,2
4489,20060242376153,2
4490,2013050200396,2
4491,197604870055,2
4492,2017008092949,2
4493,20060242376128,2
4494,19940449005243,2
4495,19880445009930,2
4496,19840221008170,2
4497,19860309018561,2
4498,20010445055241,2
4499,19880449004571,2
4500,19960080359344,2
4501,19900275002369,2
4502,19840221008160,2
4503,20070405014106,2
4504,199503380156019,2
4505,20100372386286,2
4506,20020183282677,2
4507,19870415003254,2
4508,19960379001288,2
4509,200504150202393,2
4510,19880445009423,2
4511,201403470463,2
4512,197102750034281,2
4513,19930607450250,2
4514,19850499011222,2
4515,20000368176140,2
4516,20170080929165,2
4517,1991046110112,2
4518,19860560029152,2
4519,2013047304265,2
4520,1983036001676,2
4521,2002044801657,2
4522,2010046711771,2
4523,1998044800577,2
4524,19900262001302,2
4525,19940449005217,2
4526,1955050900115,2
4527,19910492029775,2
4528,1972016800129,2
4529,19880449001231,2
4530,198804490041330,2
4531,201502621281,2
4532,198904940075,2
4533,2011014437049,2
4534,19880445009947,2
4535,19900275002447,2
4536,200204610734903,2
4537,19920372050366,2
4538,19810227007202,2
4539,19910461077139,2
4540,19880445009859,2
4541,2009047601135,2
4542,19880445009910,2
4543,20060445219610,2
4544,197102750033927,2
4545,1997039503259,2
4546,19860309018736,2
4547,19760487005105,2
4548,2011022182817,2
4549,20060396013118,2
4550,2001038392373,2
4551,19870364014342,2
4552,20010445055449,2
4553,1971048700243,2
4554,19820481021208,2
4555,20100380269285,2
4556,2005039215119,2
4557,19930336060198,2
4558,201602621722,2
4559,1995044900261,2
4560,19860309018674,2
4561,2013047600427,2
4562,19710372001187,2
4563,19870364014255,2
4564,20000498027234,2
4565,198803831271325,2
4566,2010037238699,2
4567,198804490041481,2
4568,19920355108462,2
4569,20070275117437,2
4570,19910144038573,2
4571,2007047005014,2
4572,2006037812237,2
4573,20130405045112,2
4574,199202620011,2
4575,20070156181480,2
4576,200204610734906,2
4577,20020189008236,2
4578,200504150202279,2
4579,198803831271317,2
4580,19930355028120,2
4581,20080493074246,2
4582,20040294566770,2
4583,19980262020254,2
4584,198803831271230,2
4585,200905020024,2
4586,19730443003653,2
4587,1994053200190,2
4588,19910386025215,2
4589,1976048700547,2
4590,19900275002449,2
4591,20000498027209,2
4592,201303580344,2
4593,200602423767,2
4594,19930355035821,2
4595,1998026203432,2
4596,1972012500179,2
4597,2003045622442,2
4598,200203364251328,2
4599,2009026200122,2
4600,19830415001166,2
4601,1971048700289,2
4602,201001562288,2
4603,19840221008141,2
4604,19930607450165,2
4605,1994037708481,2
4606,1972027500465,2
4607,200804050153,2
4608,20050358194155,2
4609,201403790187,2
4610,19910144038551,2
4611,19910144038549,2
4612,1992015423650,2
4613,2001051508126,2
4614,1990045604599,2
4615,19830358021403,2
4616,198804490041608,2
4617,20030262047106,2
4618,19920461131125,2
4619,199503380155801,2
4620,19870415003205,2
4621,2001038642794,2
4622,19880589063209,2
4623,19880311002417,2
4624,19760342001242,2
4625,19980189001208,2
4626,19930355028115,2
4627,199503380157084,2
4628,2001054954152,2
4629,1990026200170,2
4630,20070405014233,2
4631,2004018900745,2
4632,19630144002120,2
4633,1994046115114,2
4634,19830308010195,2
4635,2016036836441,2
4636,19920355108430,2
4637,20030189006596,2
4638,19630144002149,2
4639,1992046113126,2
4640,20030532003107,2
4641,2010018901787,2
4642,19980262020335,2
4643,19830358021220,2
4644,20050358194179,2
4645,19930555148362,2
4646,2003049317597,2
4647,20080614050112,2
4648,2008047304355,2
4649,20070405014165,2
4650,2015040500134,2
4651,2000018100418,2
4652,1986035805949,2
4653,19960379001260,2
4654,19850499011193,2
4655,199503380156476,2
4656,1991014403881,2
4657,198804490041156,2
4658,2009026200113,2
4659,19760342001153,2
4660,19980476015215,2
4661,2012048702132,2
4662,1992015423619,2
4663,1994037708475,2
4664,200504480017,2
4665,20110144370107,2
4666,1997015700144,2
4667,19870275001244,2
4668,19910227021749,2
4669,19960399065304,2
4670,198303600166,2
4671,200504150201442,2
4672,19830358021361,2
4673,19870364014250,2
4674,19760342001338,2
4675,199503380156742,2
4676,1994041502010,2
4677,19760342001290,2
4678,2015044800222,2
4679,1996026200454,2
4680,2010037237776,2
4681,20060445194478,2
4682,19960242067259,2
4683,19910386025328,2
4684,2007026205430,2
4685,2005061803710,2
4686,2012051205564,2
4687,20070156181451,2
4688,199503380156996,2
4689,199503380156405,2
4690,20020464088138,2
4691,19880445009183,2
4692,200004430422213,2
4693,19950492079320,2
4694,19880442004685,2
4695,19630144002193,2
4696,20020492106361,2
4697,20020368316142,2
4698,19880445009838,2
4699,19860358059123,2
4700,19930262005203,2
4701,19760342001354,2
4702,2006026206833,2
4703,20060392118151,2
4704,1994048423983,2
4705,20070156181644,2
4706,19910227021149,2
4707,19940449005229,2
4708,19830358021294,2
4709,19920355108484,2
4710,19920355108317,2
4711,1955050900157,2
4712,1981041500148,2
4713,2013044522743,2
4714,1969036400423,2
4715,20010538182268,2
4716,2004023000147,2
4717,20060242376116,2
4718,2006044521921,2
4719,20100262066148,2
4720,1993024205339,2
4721,20020464088132,2
4722,19960080359695,2
4723,19860309018384,2
4724,19940532001127,2
4725,1955050900181,2
4726,201102620421,2
4727,19910492029769,2
4728,19910443029630,2
4729,20080262106106,2
4730,199503380157380,2
